source_url,title,price,location,area,beds,baths,link,image_url,added_date
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla House For Rent In Paragon City Lahore,PKR 1.5 Lakh,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-45895798-1014-4.html,https://media.zameen.com/thumbnails/301979738-400x300.jpeg,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA PORTION FOR RENT IN PARAGON CITY LAHORE,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_10_marla_portion_for_rent_in_paragon_city_lahore-45680522-1014-4.html,https://media.zameen.com/thumbnails/301985422-400x300.jpeg,Added: 4 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,Zameen Arx,PKR 3.08 Crore,,,,,,,
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA UPPER PORTION FOR RENT IN PARAGON CITY LAHORE,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_10_marla_upper_portion_for_rent_in_paragon_city_lahore-45264111-1014-4.html,https://media.zameen.com/thumbnails/299651282-400x300.jpeg,Added: 21 hours ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,12 Marla Upper Portion For Rent With 3 Beds,PKR 80 Thousand,"Paragon City, Lahore",12 Marla,3,3,https://www.zameen.com/Property/lahore_paragon_city_12_marla_upper_portion_for_rent_with_3_beds-54563346-1014-4.html,https://media.zameen.com/thumbnails/305543623-400x300.jpeg,Added: 22 hours ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,Icon Valley Phase 2 - Roman Block,PKR 81.74 Lakh,,,,,,,
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA UPPER PORTION FOR RENT IN PARAGON CITY LAHORE,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_10_marla_upper_portion_for_rent_in_paragon_city_lahore-45622456-1014-4.html,,Added: 3 days ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla Upper Portion For Rent,PKR 75 Thousand,"Paragon City, Lahore",10 Marla,3,3,https://www.zameen.com/Property/lahore_paragon_city_10_marla_upper_portion_for_rent-54291190-1014-4.html,,Added: 3 days ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla Upper Portion For Rent In Paragon City Lahore,PKR 75 Thousand,"Paragon City, Lahore",10 Marla,3,3,https://www.zameen.com/Property/lahore_paragon_city_10_marla_upper_portion_for_rent_in_paragon_city_lahore-47658229-1014-4.html,,Added: 1 week ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla House For Rent In Paragon City Lahore,PKR 1.55 Lakh,"Paragon City, Lahore",10 Marla,5,5,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-45625682-1014-4.html,,Added: 1 week ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA HOUSE FOR RENT IN PARAGON CITY LAHORE,PKR 1.5 Lakh,"Paragon City, Lahore",10 Marla,5,5,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-45647546-1014-4.html,,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla Lower Portion For Rent In Paragon City Lahore,PKR 75 Thousand,"Paragon City, Lahore",10 Marla,2,3,https://www.zameen.com/Property/lahore_paragon_city_10_marla_lower_portion_for_rent_in_paragon_city_lahore-49844324-1014-4.html,,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA UPPER PORTION FOR RENT IN PARAGON CITY LAHORE,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_10_marla_upper_portion_for_rent_in_paragon_city_lahore-45186432-1014-4.html,,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA PORTION FOR RENT IN PARAGON CITY LAHORE,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_10_marla_portion_for_rent_in_paragon_city_lahore-45639450-1014-4.html,,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,12 Marla Upper Portion For Rent In Paragon City Lahore,PKR 80 Thousand,"Paragon City, Lahore",12 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_12_marla_upper_portion_for_rent_in_paragon_city_lahore-45629354-1014-4.html,,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,12 Marla House For Rent In Paragon City Lahore,PKR 1.6 Lakh,"Paragon City, Lahore",12 Marla,5,5,https://www.zameen.com/Property/lahore_paragon_city_12_marla_house_for_rent_in_paragon_city_lahore-46370383-1014-4.html,,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla Upper Portion For Rent In Paragon City Lahore,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_10_marla_upper_portion_for_rent_in_paragon_city_lahore-45678612-1014-4.html,,Added: 3 weeks ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA PORTION FOR RENT IN PARAGON CITY LAHORE,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,3,https://www.zameen.com/Property/lahore_paragon_city_10_marla_portion_for_rent_in_paragon_city_lahore-45244072-1014-4.html,,Added: 2 hours ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,Upper Portion For Rent With Gass At The Prime Location In Paragon City Grove Block,PKR 90 Thousand,"Paragon City - Grove Block, Paragon City",10 Marla,3,3,https://www.zameen.com/Property/paragon_city_paragon_city_-_grove_block_upper_portion_for_rent_with_gass_at_the_prime_location_in_paragon_city_grove_block-54759142-4118-4.html,,Added: 4 hours ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA HOUSE FOR RENT IN PARAGON CITY LAHORE,PKR 1.5 Lakh,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-45114480-1014-4.html,,Added: 1 day ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 MARLA PORTION FOR RENT IN PARAGON CITY LAHORE,PKR 70 Thousand,"Paragon City, Lahore",10 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_10_marla_portion_for_rent_in_paragon_city_lahore-45147735-1014-4.html,,Added: 1 day ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla House For Rent In Paragon City Lahore,PKR 1.4 Lakh,"Paragon City, Lahore",10 Marla,5,5,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-50454698-1014-4.html,,Added: 6 days ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla Lower Portion For Rent,PKR 85 Thousand,"Paragon City, Lahore",10 Marla,2,3,https://www.zameen.com/Property/lahore_paragon_city_10_marla_lower_portion_for_rent-54739713-1014-4.html,,Added: 1 week ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla House For Rent In Paragon City Lahore,PKR 1.6 Lakh,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-45632074-1014-4.html,,Added: 1 week ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,In Paragon City Upper Portion For rent Sized 10 Marla,PKR 80 Thousand,"Paragon City, Lahore",10 Marla,3,3,https://www.zameen.com/Property/lahore_paragon_city_in_paragon_city_upper_portion_for_rent_sized_10_marla-54335811-1014-4.html,,Added: 5 days ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,12 Marla House For Rent In Paragon City,PKR 1.85 Lakh,"Paragon City, Lahore",12 Marla,5,5,https://www.zameen.com/Property/lahore_paragon_city_12_marla_house_for_rent_in_paragon_city-54730546-1014-4.html,,Added: 1 week ago
https://www.zameen.com/Rentals/10marla-sale/Lahore_Paragon_City-1014.html,10 Marla House For Rent In Paragon City Lahore,PKR 1.5 Lakh,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-45714470-1014-4.html,,Added: 1 week ago
